location,date,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_vaccinations_per_hundred
United States,2021-08-12,59.93,52.49,109.78
United States,2021-08-13,60.11,52.6,110.07
United States,2021-08-14,60.22,52.68,110.26
United States,2021-08-15,60.28,52.73,110.38
United States,2021-08-16,60.42,52.83,110.64
United States,2021-08-17,60.57,52.94,110.92
United States,2021-08-18,60.72,53.06,111.21
United States,2021-08-19,60.86,53.17,111.5
United States,2021-08-20,61.03,53.32,111.83
United States,2021-08-21,61.13,53.41,112.04
United States,2021-08-22,61.18,53.46,112.16
United States,2021-08-23,61.31,53.59,112.43
United States,2021-08-24,61.45,53.71,112.72
United States,2021-08-25,61.59,53.84,113.02
United States,2021-08-26,61.74,53.97,113.32
United States,2021-08-27,61.9,54.14,113.67
United States,2021-08-28,62.0,54.24,113.89
United States,2021-08-29,62.05,54.3,114.02
United States,2021-08-30,62.18,54.43,114.3
United States,2021-08-31,62.31,54.56,114.58
United States,2021-09-01,62.44,54.69,114.87
United States,2021-09-02,62.56,54.81,115.14
United States,2021-09-03,62.69,54.96,115.46
United States,2021-09-04,62.77,55.04,115.63
United States,2021-09-05,62.82,55.1,115.74
United States,2021-09-06,62.84,55.12,115.79
United States,2021-09-07,62.95,55.27,116.07
United States,2021-09-08,63.06,55.39,116.32
United States,2021-09-09,63.17,55.51,116.58
United States,2021-09-10,63.31,55.66,116.9
United States,2021-09-11,63.39,55.76,117.08
United States,2021-09-12,63.43,55.81,117.18
United States,2021-09-13,63.54,55.92,117.42
United States,2021-09-14,63.63,56.04,117.65
United States,2021-09-15,63.73,56.16,117.88
United States,2021-09-16,63.82,56.28,118.11
United States,2021-09-17,63.93,56.42,118.39
United States,2021-09-18,63.99,56.51,118.54
United States,2021-09-19,64.03,56.56,118.64
United States,2021-09-20,64.11,56.67,118.85
United States,2021-09-21,64.19,56.77,119.06
United States,2021-09-22,64.26,56.87,119.26
United States,2021-09-23,64.34,56.97,119.46
United States,2021-09-24,64.44,57.1,119.76
United States,2021-09-25,64.5,57.17,119.97
United States,2021-09-26,64.53,57.21,120.09
United States,2021-09-27,64.62,57.28,120.4
United States,2021-09-28,64.71,57.37,120.74
United States,2021-09-29,64.8,57.47,121.09
United States,2021-09-30,64.88,57.56,121.44
United States,2021-10-01,64.98,57.68,121.85
United States,2021-10-02,65.03,57.74,122.04
United States,2021-10-03,65.06,57.78,122.15
United States,2021-10-04,65.13,57.86,122.45
United States,2021-10-05,65.21,57.94,122.76
United States,2021-10-06,65.28,58.02,123.07
United States,2021-10-07,65.36,58.1,123.39
United States,2021-10-08,65.44,58.19,123.74
United States,2021-10-09,65.49,58.24,123.9
United States,2021-10-10,65.51,58.28,124.0
United States,2021-10-11,65.58,58.34,124.26
United States,2021-10-12,65.65,58.42,124.54
United States,2021-10-13,65.72,58.49,124.82
United States,2021-10-14,65.79,58.56,125.09
United States,2021-10-15,65.86,58.64,125.41
United States,2021-10-16,65.91,58.68,125.56
United States,2021-10-17,65.93,58.71,125.64
United States,2021-10-18,66.0,58.78,125.9
United States,2021-10-19,66.06,58.83,126.15
United States,2021-10-20,66.12,58.89,126.4
United States,2021-10-21,66.18,58.95,126.66
United States,2021-10-22,66.27,59.03,127.08
United States,2021-10-23,66.32,59.07,127.33
United States,2021-10-24,66.35,59.09,127.48
United States,2021-10-25,66.44,59.15,127.94
United States,2021-10-26,66.53,59.22,128.42
United States,2021-10-27,66.62,59.28,128.91
United States,2021-10-28,66.7,59.34,129.4
United States,2021-10-29,66.8,59.42,129.94
United States,2021-10-30,66.85,59.45,130.19
United States,2021-10-31,66.88,59.47,130.32
United States,2021-11-01,66.96,59.53,130.78
United States,2021-11-02,67.05,59.59,131.23
United States,2021-11-03,67.14,59.65,131.71
United States,2021-11-04,67.24,59.71,132.21
United States,2021-11-05,67.38,59.78,132.8
United States,2021-11-06,67.5,59.81,133.11
United States,2021-11-07,67.57,59.83,133.28
United States,2021-11-08,67.71,59.89,133.73
United States,2021-11-09,67.86,59.94,134.23
United States,2021-11-10,68.04,59.99,134.77
United States,2021-11-11,68.2,60.04,135.26
United States,2021-11-12,68.39,60.1,135.86
United States,2021-11-13,68.55,60.13,136.22
United States,2021-11-14,68.63,60.15,136.4
United States,2021-11-15,68.76,60.2,136.87
United States,2021-11-16,68.91,60.25,137.38
United States,2021-11-17,69.06,60.3,137.92
United States,2021-11-18,69.21,60.35,138.47
United States,2021-11-19,69.39,60.41,139.1
United States,2021-11-20,69.52,60.44,139.47
United States,2021-11-21,69.59,60.46,139.67
United States,2021-11-22,69.73,60.51,140.22
United States,2021-11-23,69.88,60.56,140.77
United States,2021-11-24,70.0,60.61,141.19
United States,2021-11-25,70.0,60.61,141.2
United States,2021-11-26,70.09,60.66,141.57
United States,2021-11-27,70.16,60.73,141.84
United States,2021-11-28,70.2,60.77,142.02
United States,2021-11-29,70.3,60.88,142.53
United States,2021-11-30,70.42,61.0,143.12
United States,2021-12-01,70.56,61.13,143.78
United States,2021-12-02,70.69,61.25,144.44
United States,2021-12-03,70.84,61.4,145.19
United States,2021-12-04,70.93,61.54,145.64
United States,2021-12-05,70.97,61.6,145.87
United States,2021-12-06,71.09,61.7,146.43
United States,2021-12-07,71.21,61.8,147.01
United States,2021-12-08,71.33,61.91,147.59
United States,2021-12-09,71.45,62.01,148.18
United States,2021-12-10,71.57,62.14,148.83
United States,2021-12-11,71.65,62.24,149.21
United States,2021-12-12,71.7,62.28,149.4
United States,2021-12-13,71.8,62.36,149.89
United States,2021-12-14,71.91,62.45,150.42
United States,2021-12-15,72.02,62.53,150.94
United States,2021-12-16,72.14,62.58,151.46
United States,2021-12-17,72.26,62.66,152.05
United States,2021-12-18,72.35,62.71,152.39
United States,2021-12-19,72.4,62.74,152.58
United States,2021-12-20,72.53,62.8,153.14
United States,2021-12-21,72.67,62.88,153.75
United States,2021-12-22,72.8,62.95,154.31
United States,2021-12-23,72.91,63.01,154.76
United States,2021-12-24,72.94,63.02,154.87
United States,2021-12-25,72.94,63.02,154.88
United States,2021-12-26,72.98,63.05,155.02
United States,2021-12-27,73.1,63.12,155.48
United States,2021-12-28,73.23,63.19,156.0
United States,2021-12-29,73.36,63.27,156.51
United States,2021-12-30,73.48,63.33,156.98
United States,2021-12-31,73.52,63.36,157.16
United States,2022-01-01,73.53,63.37,157.2
United States,2022-01-02,73.57,63.39,157.35
United States,2022-01-03,73.68,63.45,157.73
United States,2022-01-04,73.79,63.52,158.16
United States,2022-01-05,73.9,63.58,158.6
United States,2022-01-06,74.01,63.65,159.04
United States,2022-01-07,74.13,63.72,159.54
United States,2022-01-08,74.21,63.78,159.86
United States,2022-01-09,74.25,63.8,160.01
United States,2022-01-10,74.35,63.86,160.39
United States,2022-01-11,74.45,63.92,160.79
United States,2022-01-12,74.55,63.98,161.19
United States,2022-01-13,74.65,64.04,161.58
United States,2022-01-14,74.76,64.09,162.03
United States,2022-01-15,74.83,64.12,162.27
United States,2022-01-16,74.86,64.14,162.38
United States,2022-01-17,74.93,64.18,162.63
United States,2022-01-18,75.0,64.24,162.94
United States,2022-01-19,75.08,64.3,163.24
United States,2022-01-20,75.15,64.35,163.52
United States,2022-01-21,75.23,64.4,163.85
United States,2022-01-22,75.28,64.42,164.04
United States,2022-01-23,75.31,64.44,164.14
United States,2022-01-24,75.37,64.49,164.38
United States,2022-01-25,75.43,64.55,164.62
United States,2022-01-26,75.49,64.6,164.87
United States,2022-01-27,75.55,64.65,165.11
United States,2022-01-28,75.62,64.72,165.4
United States,2022-01-29,75.65,64.75,165.54
United States,2022-01-30,75.67,64.77,165.62
United States,2022-01-31,75.72,64.82,165.81
United States,2022-02-01,75.77,64.87,166.0
United States,2022-02-02,75.81,64.92,166.17
United States,2022-02-03,75.85,64.96,166.33
United States,2022-02-04,75.89,65.02,166.53
United States,2022-02-05,75.93,65.06,166.67
United States,2022-02-06,75.94,65.08,166.73
United States,2022-02-07,75.98,65.12,166.88
United States,2022-02-08,76.02,65.16,167.03
United States,2022-02-09,76.06,65.21,167.19
United States,2022-02-10,76.1,65.25,167.34
United States,2022-02-11,76.14,65.3,167.53
United States,2022-02-12,76.17,65.33,167.64
United States,2022-02-13,76.18,65.35,167.68
United States,2022-02-14,76.21,65.38,167.79
United States,2022-02-15,76.24,65.41,167.91
United States,2022-02-16,76.27,65.45,168.04
United States,2022-02-17,76.3,65.48,168.16
United States,2022-02-18,76.34,65.53,168.32
United States,2022-02-19,76.36,65.55,168.41
United States,2022-02-20,76.37,65.56,168.45
United States,2022-02-21,76.4,65.59,168.55
United States,2022-02-22,76.42,65.62,168.66
United States,2022-02-23,76.45,65.65,168.76
United States,2022-02-24,76.48,65.67,168.86
United States,2022-02-25,76.5,65.71,168.98
United States,2022-02-26,76.52,65.73,169.06
United States,2022-02-27,76.53,65.74,169.1
United States,2022-02-28,76.56,65.76,169.19
United States,2022-03-01,76.58,65.78,169.28
United States,2022-03-02,76.6,65.8,169.36
United States,2022-03-03,76.62,65.83,169.43
United States,2022-03-04,76.64,65.85,169.53
United States,2022-03-05,76.66,65.87,169.59
United States,2022-03-06,76.66,65.88,169.61
United States,2022-03-07,76.68,65.89,169.68
United States,2022-03-08,76.7,65.91,169.74
United States,2022-03-09,76.72,65.93,169.81
United States,2022-03-10,76.73,65.95,169.88
United States,2022-03-11,76.75,65.97,169.95
United States,2022-03-12,76.76,65.98,170.0
United States,2022-03-13,76.77,65.99,170.02
United States,2022-03-14,76.78,66.0,170.08
United States,2022-03-15,76.8,66.02,170.14
United States,2022-03-16,76.82,66.04,170.21
United States,2022-03-17,76.83,66.05,170.27
United States,2022-03-18,76.85,66.07,170.34
United States,2022-03-19,76.86,66.08,170.39
United States,2022-03-20,76.87,66.09,170.41
United States,2022-03-21,76.89,66.1,170.47
United States,2022-03-22,76.9,66.11,170.53
United States,2022-03-23,76.92,66.13,170.58
United States,2022-03-24,76.93,66.14,170.64
United States,2022-03-25,76.95,66.16,170.71
United States,2022-03-26,76.96,66.17,170.75
United States,2022-03-27,76.97,66.17,170.77
United States,2022-03-28,76.98,66.18,170.82
United States,2022-03-29,77.0,66.2,170.88
United States,2022-03-30,77.01,66.21,171.01
United States,2022-03-31,77.04,66.23,171.17
United States,2022-04-01,77.06,66.26,171.37
United States,2022-04-02,77.07,66.27,171.48
United States,2022-04-03,77.08,66.28,171.54
United States,2022-04-04,77.1,66.3,171.71
United States,2022-04-05,77.12,66.32,171.88
United States,2022-04-06,77.14,66.34,172.06
United States,2022-04-07,77.16,66.35,172.23
United States,2022-04-08,77.18,66.38,172.44
United States,2022-04-09,77.2,66.39,172.54
United States,2022-04-10,77.2,66.4,172.6
United States,2022-04-11,77.22,66.42,172.78
United States,2022-04-12,77.24,66.44,172.96
United States,2022-04-13,77.26,66.45,173.14
United States,2022-04-14,77.28,66.47,173.32
United States,2022-04-15,77.3,66.49,173.49
United States,2022-04-16,77.31,66.5,173.57
United States,2022-04-17,77.32,66.5,173.59
United States,2022-04-18,77.33,66.52,173.75
United States,2022-04-19,77.35,66.54,173.91
United States,2022-04-20,77.37,66.56,174.07
United States,2022-04-21,77.39,66.57,174.23
United States,2022-04-22,77.41,66.59,174.38
United States,2022-04-23,77.42,66.6,174.46
United States,2022-04-24,77.42,66.61,174.5
United States,2022-04-25,77.44,66.62,174.63
United States,2022-04-26,77.45,66.64,174.77
United States,2022-04-27,77.47,66.65,174.91
United States,2022-04-28,77.49,66.67,175.06
United States,2022-04-29,77.5,66.69,175.21
United States,2022-04-30,77.51,66.7,175.29
United States,2022-05-01,77.52,66.7,175.33
United States,2022-05-02,77.53,66.71,175.45
United States,2022-05-03,77.55,66.73,175.58
United States,2022-05-04,77.57,66.74,175.7
United States,2022-05-05,77.58,66.76,175.83
United States,2022-05-06,77.6,66.77,175.97
United States,2022-05-07,77.61,66.78,176.03
United States,2022-05-08,77.61,66.78,176.06
United States,2022-05-09,77.62,66.8,176.17
United States,2022-05-10,77.64,66.81,176.3
United States,2022-05-11,77.65,66.83,176.43
United States,2022-05-12,77.67,66.84,176.56
United States,2022-05-13,77.69,66.86,176.71
United States,2022-05-14,77.7,66.87,176.78
United States,2022-05-15,77.7,66.87,176.82
United States,2022-05-16,77.72,66.88,176.94
United States,2022-05-17,77.73,66.9,177.06
United States,2022-05-18,77.75,66.91,177.19
United States,2022-05-19,77.77,66.93,177.32
United States,2022-05-20,77.78,66.94,177.48
United States,2022-05-21,77.79,66.95,177.56
United States,2022-05-22,77.8,66.96,177.61
United States,2022-05-23,77.82,66.97,177.74
United States,2022-05-24,77.83,66.99,177.87
United States,2022-05-25,77.85,67.0,178.0
United States,2022-05-26,77.86,67.01,178.12
United States,2022-05-27,77.88,67.03,178.25
United States,2022-05-28,77.89,67.03,178.32
United States,2022-05-29,77.89,67.04,178.35
United States,2022-05-30,77.89,67.04,178.36
United States,2022-05-31,77.91,67.05,178.47
United States,2022-06-01,77.92,67.07,178.59
United States,2022-06-02,77.94,67.08,178.7
United States,2022-06-03,77.95,67.09,178.82
United States,2022-06-04,77.96,67.1,178.88
United States,2022-06-05,77.97,67.1,178.91
United States,2022-06-06,77.98,67.11,179.01
United States,2022-06-07,77.99,67.12,179.1
United States,2022-06-08,78.01,67.14,179.2
United States,2022-06-09,78.02,67.15,179.3
United States,2022-06-10,78.04,67.16,179.4
United States,2022-06-11,78.04,67.17,179.45
United States,2022-06-12,78.05,67.17,179.48
United States,2022-06-13,78.06,67.18,179.56
United States,2022-06-14,78.07,67.19,179.64
United States,2022-06-15,78.08,67.2,179.73
United States,2022-06-16,78.1,67.21,179.81
United States,2022-06-17,78.11,67.22,179.9
United States,2022-06-18,78.12,67.23,179.94
United States,2022-06-19,78.12,67.23,179.96
United States,2022-06-20,78.13,67.24,180.03
United States,2022-06-21,78.15,67.25,180.12
United States,2022-06-22,78.17,67.26,180.2
United States,2022-06-23,78.19,67.27,180.29
United States,2022-06-24,78.21,67.28,180.38
United States,2022-06-25,78.23,67.28,180.43
United States,2022-06-26,78.24,67.28,180.46
United States,2022-06-27,78.26,67.29,180.53
United States,2022-06-28,78.28,67.3,180.61
United States,2022-06-29,78.3,67.31,180.7
United States,2022-06-30,78.32,67.32,180.78
United States,2022-07-01,78.35,67.33,180.87
United States,2022-07-02,78.36,67.33,180.9
United States,2022-07-03,78.36,67.34,180.92
United States,2022-07-04,78.36,67.34,180.92
United States,2022-07-05,78.38,67.35,181.0
United States,2022-07-06,78.4,67.36,181.08
United States,2022-07-07,78.42,67.37,181.16
United States,2022-07-08,78.45,67.38,181.25
United States,2022-07-09,78.46,67.38,181.3
United States,2022-07-10,78.46,67.38,181.32
United States,2022-07-11,78.48,67.39,181.4
United States,2022-07-12,78.5,67.4,181.5
United States,2022-07-13,78.52,67.41,181.6
United States,2022-07-14,78.55,67.43,181.71
United States,2022-07-15,78.57,67.44,181.84
United States,2022-07-16,78.58,67.44,181.9
United States,2022-07-17,78.59,67.45,181.94
United States,2022-07-18,78.61,67.46,182.05
United States,2022-07-19,78.63,67.47,182.15
United States,2022-07-20,78.65,67.48,182.26
United States,2022-07-21,78.67,67.5,182.37
United States,2022-07-22,78.69,67.51,182.49
United States,2022-07-23,78.71,67.52,182.56
United States,2022-07-24,78.71,67.53,182.59
United States,2022-07-25,78.73,67.54,182.68
United States,2022-07-26,78.75,67.55,182.78
United States,2022-07-27,78.77,67.56,182.87
United States,2022-07-28,78.79,67.58,182.96
United States,2022-07-29,78.81,67.59,183.06
United States,2022-07-30,78.82,67.6,183.1
United States,2022-07-31,78.82,67.6,183.12
United States,2022-08-01,78.84,67.61,183.2
United States,2022-08-02,78.86,67.62,183.28
United States,2022-08-03,78.87,67.63,183.35
United States,2022-08-04,78.89,67.64,183.43
United States,2022-08-05,78.91,67.65,183.51
United States,2022-08-06,78.92,67.66,183.55
United States,2022-08-07,78.92,67.67,183.56
United States,2022-08-08,78.94,67.68,183.63
United States,2022-08-09,78.95,67.69,183.7
United States,2022-08-10,78.97,67.7,183.76
United States,2022-08-11,78.98,67.71,183.83
United States,2022-08-12,79.0,67.72,183.9
United States,2022-08-13,79.01,67.72,183.93
United States,2022-08-14,79.01,67.73,183.95
United States,2022-08-15,79.03,67.74,184.01
United States,2022-08-16,79.04,67.74,184.07
United States,2022-08-17,79.06,67.75,184.13
United States,2022-08-18,79.07,67.76,184.19
United States,2022-08-19,79.09,67.77,184.26
United States,2022-08-20,79.09,67.78,184.28
United States,2022-08-21,79.1,67.78,184.3
United States,2022-08-22,79.11,67.79,184.35
United States,2022-08-23,79.12,67.8,184.4
United States,2022-08-24,79.13,67.81,184.45
United States,2022-08-25,79.15,67.82,184.5
United States,2022-08-26,79.16,67.83,184.56
United States,2022-08-27,79.17,67.83,184.58
United States,2022-08-28,79.17,67.83,184.59
United States,2022-08-29,79.18,67.84,184.64
United States,2022-08-30,79.19,67.85,184.68
United States,2022-08-31,79.2,67.86,184.72
United States,2022-09-01,79.21,67.86,184.75
United States,2022-09-02,79.22,67.87,184.78
United States,2022-09-03,79.23,67.87,184.79
United States,2022-09-04,79.23,67.87,184.81
United States,2022-09-05,79.23,67.88,184.81
United States,2022-09-06,79.24,67.88,184.87
United States,2022-09-07,79.26,67.9,184.99
United States,2022-09-08,79.27,67.91,185.12
United States,2022-09-09,79.29,67.93,185.29
United States,2022-09-10,79.31,67.94,185.38
United States,2022-09-11,79.31,67.94,185.44
United States,2022-09-12,79.33,67.96,185.61
United States,2022-09-13,79.35,67.97,185.77
United States,2022-09-14,79.37,67.99,185.95
United States,2022-09-15,79.39,68.0,186.12
United States,2022-09-16,79.41,68.02,186.33
United States,2022-09-17,79.42,68.03,186.44
United States,2022-09-18,79.43,68.04,186.5
United States,2022-09-19,79.44,68.05,186.68
United States,2022-09-20,79.46,68.07,186.87
United States,2022-09-21,79.48,68.08,187.08
United States,2022-09-22,79.5,68.1,187.28
United States,2022-09-23,79.53,68.12,187.53
United States,2022-09-24,79.54,68.13,187.64
United States,2022-09-25,79.55,68.14,187.71
United States,2022-09-26,79.57,68.15,187.93
United States,2022-09-27,79.59,68.17,188.14
United States,2022-09-28,79.61,68.19,188.36
United States,2022-09-29,79.63,68.2,188.58
United States,2022-09-30,79.65,68.22,188.83
United States,2022-10-01,79.66,68.23,188.94
United States,2022-10-02,79.67,68.24,189.0
United States,2022-10-03,79.69,68.25,189.22
United States,2022-10-04,79.71,68.27,189.44
United States,2022-10-05,79.73,68.29,189.68
United States,2022-10-06,79.75,68.3,189.92
United States,2022-10-07,79.77,68.32,190.18
United States,2022-10-08,79.79,68.33,190.3
United States,2022-10-09,79.79,68.34,190.37
United States,2022-10-10,79.81,68.35,190.59
United States,2022-10-11,79.83,68.37,190.82
United States,2022-10-12,79.86,68.39,191.07
United States,2022-10-13,79.88,68.41,191.31
United States,2022-10-14,79.9,68.43,191.58
United States,2022-10-15,79.91,68.43,191.69
United States,2022-10-16,79.92,68.44,191.76
United States,2022-10-17,79.94,68.46,191.99
United States,2022-10-18,79.96,68.47,192.22
United States,2022-10-19,79.98,68.49,192.46
United States,2022-10-20,80.01,68.51,192.69
United States,2022-10-21,80.03,68.53,192.95
United States,2022-10-22,80.04,68.53,193.06
United States,2022-10-23,80.05,68.54,193.13
United States,2022-10-24,80.07,68.56,193.35
United States,2022-10-25,80.09,68.57,193.58
United States,2022-10-26,80.11,68.59,193.84
United States,2022-10-27,80.13,68.61,194.08
United States,2022-10-28,80.16,68.63,194.34
United States,2022-10-29,80.17,68.63,194.45
United States,2022-10-30,80.17,68.64,194.51
United States,2022-10-31,80.19,68.65,194.69
United States,2022-11-01,80.21,68.66,194.88
United States,2022-11-02,80.23,68.68,195.08
United States,2022-11-03,80.25,68.69,195.27
United States,2022-11-04,80.27,68.71,195.5
United States,2022-11-05,80.28,68.72,195.6
United States,2022-11-06,80.29,68.72,195.66
United States,2022-11-07,80.31,68.74,195.83
United States,2022-11-08,80.32,68.75,196.0
United States,2022-11-09,80.34,68.76,196.17
United States,2022-11-10,80.36,68.77,196.34
United States,2022-11-11,80.38,68.79,196.52
United States,2022-11-12,80.39,68.79,196.61
United States,2022-11-13,80.39,68.8,196.65
United States,2022-11-14,80.41,68.81,196.81
United States,2022-11-15,80.42,68.82,196.97
United States,2022-11-16,80.44,68.83,197.13
United States,2022-11-17,80.46,68.85,197.28
United States,2022-11-18,80.48,68.86,197.45
United States,2022-11-19,80.49,68.87,197.53
United States,2022-11-20,80.49,68.87,197.58
United States,2022-11-21,80.51,68.88,197.71
United States,2022-11-22,80.52,68.89,197.84
United States,2022-11-23,80.53,68.9,197.95
United States,2022-11-24,80.53,68.9,197.95
United States,2022-11-25,80.54,68.91,198.03
United States,2022-11-26,80.55,68.91,198.08
United States,2022-11-27,80.55,68.92,198.12
United States,2022-11-28,80.56,68.92,198.22
United States,2022-11-29,80.58,68.93,198.32
United States,2022-11-30,80.59,68.94,198.46
United States,2022-12-01,80.6,68.95,198.57
United States,2022-12-02,80.62,68.97,198.7
United States,2022-12-03,80.62,68.97,198.77
United States,2022-12-04,80.63,68.97,198.8
United States,2022-12-05,80.64,68.98,198.91
United States,2022-12-06,80.65,68.99,199.02
United States,2022-12-07,80.67,69.0,199.13
United States,2022-12-08,80.68,69.01,199.24
United States,2022-12-09,80.69,69.02,199.37
United States,2022-12-10,80.7,69.02,199.44
United States,2022-12-11,80.7,69.03,199.47
United States,2022-12-12,80.72,69.04,199.58
United States,2022-12-13,80.73,69.05,199.7
United States,2022-12-14,80.74,69.05,199.8
United States,2022-12-15,80.75,69.06,199.9
United States,2022-12-16,80.77,69.07,200.01
United States,2022-12-17,80.77,69.08,200.07
United States,2022-12-18,80.78,69.08,200.11
United States,2022-12-19,80.79,69.09,200.21
United States,2022-12-20,80.8,69.1,200.3
United States,2022-12-21,80.81,69.1,200.39
United States,2022-12-22,80.82,69.11,200.46
United States,2022-12-23,80.83,69.11,200.51
United States,2022-12-24,80.83,69.12,200.52
United States,2022-12-25,80.83,69.12,200.52
United States,2022-12-26,80.84,69.12,200.55
United States,2022-12-27,80.85,69.13,200.63
United States,2022-12-28,80.86,69.13,200.71
United States,2022-12-29,80.87,69.14,200.79
United States,2022-12-30,80.88,69.15,200.86
United States,2022-12-31,80.88,69.15,200.88
United States,2023-01-01,80.88,69.15,200.89
United States,2023-01-02,80.89,69.15,200.92
United States,2023-01-03,80.9,69.16,200.99
United States,2023-01-04,80.91,69.17,201.06
United States,2023-01-05,80.92,69.17,201.13
United States,2023-01-06,80.93,69.18,201.21
United States,2023-01-07,80.94,69.18,201.25
United States,2023-01-08,80.94,69.19,201.27
United States,2023-01-09,80.95,69.19,201.33
United States,2023-01-10,80.96,69.2,201.39
United States,2023-01-11,80.97,69.2,201.45
United States,2023-01-12,80.97,69.21,201.51
United States,2023-01-13,80.98,69.22,201.58
United States,2023-01-14,80.99,69.22,201.61
United States,2023-01-15,80.99,69.22,201.63
United States,2023-01-16,81.0,69.22,201.66
United States,2023-01-17,81.0,69.23,201.71
United States,2023-01-18,81.01,69.23,201.75
United States,2023-01-19,81.02,69.24,201.79
United States,2023-01-20,81.02,69.24,201.84
United States,2023-01-21,81.03,69.25,201.86
United States,2023-01-22,81.03,69.25,201.87
United States,2023-01-23,81.04,69.25,201.9
United States,2023-01-24,81.04,69.25,201.94
United States,2023-01-25,81.05,69.26,201.98
United States,2023-01-26,81.05,69.26,202.01
United States,2023-01-27,81.06,69.27,202.05
United States,2023-01-28,81.06,69.27,202.07
United States,2023-01-29,81.07,69.27,202.08
United States,2023-01-30,81.07,69.27,202.11
United States,2023-01-31,81.08,69.28,202.14
United States,2023-02-01,81.08,69.28,202.17
United States,2023-02-02,81.09,69.28,202.2
United States,2023-02-03,81.09,69.29,202.23
United States,2023-02-04,81.1,69.29,202.24
United States,2023-02-05,81.1,69.29,202.25
United States,2023-02-06,81.1,69.29,202.28
United States,2023-02-07,81.11,69.3,202.31
United States,2023-02-08,81.11,69.3,202.34
United States,2023-02-09,81.12,69.3,202.36
United States,2023-02-10,81.12,69.31,202.39
United States,2023-02-11,81.13,69.31,202.41
United States,2023-02-12,81.13,69.31,202.41
United States,2023-02-13,81.13,69.31,202.44
United States,2023-02-14,81.13,69.32,202.46
United States,2023-02-15,81.14,69.32,202.48
United States,2023-02-16,81.14,69.32,202.51
United States,2023-02-17,81.15,69.33,202.54
United States,2023-02-18,81.15,69.33,202.55
United States,2023-02-19,81.15,69.33,202.55
United States,2023-02-20,81.16,69.33,202.57
United States,2023-02-21,81.16,69.33,202.59
United States,2023-02-22,81.16,69.33,202.61
United States,2023-02-23,81.17,69.34,202.64
United States,2023-02-24,81.17,69.34,202.66
United States,2023-02-25,81.17,69.34,202.67
United States,2023-02-26,81.18,69.34,202.67
United States,2023-02-27,81.18,69.35,202.7
United States,2023-02-28,81.18,69.35,202.72
United States,2023-03-01,81.19,69.35,202.74
United States,2023-03-02,81.19,69.35,202.76
United States,2023-03-03,81.2,69.36,202.78
United States,2023-03-04,81.2,69.36,202.79
United States,2023-03-05,81.2,69.36,202.8
United States,2023-03-06,81.2,69.36,202.82
United States,2023-03-07,81.21,69.36,202.84
United States,2023-03-08,81.21,69.37,202.86
United States,2023-03-09,81.22,69.37,202.88
United States,2023-03-10,81.22,69.37,202.9
United States,2023-03-11,81.22,69.37,202.91
United States,2023-03-12,81.22,69.37,202.91
United States,2023-03-13,81.23,69.38,202.93
United States,2023-03-14,81.23,69.38,202.95
United States,2023-03-15,81.24,69.38,202.97
United States,2023-03-16,81.24,69.38,202.99
United States,2023-03-17,81.24,69.39,203.01
United States,2023-03-18,81.25,69.39,203.02
United States,2023-03-19,81.25,69.39,203.02
United States,2023-03-20,81.25,69.39,203.04
United States,2023-03-21,81.26,69.39,203.06
